date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:59:15	86754/86754	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jan%202022%2019:57:03%20GMT	https://fso-jib.com/how-to-get-free-xbox-gift-cards/	C:/My%20Web%20Sites/Giveaway/apps/how-to-get-free-xbox-gift-cards/index.html	(from https://fso-jib.com/)
09:59:16	93585/93585	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jan%202022%2019:57:03%20GMT	https://fso-jib.com/how-to-get-free-ebay-gift-card-codes/	C:/My%20Web%20Sites/Giveaway/apps/how-to-get-free-ebay-gift-card-codes/index.html	(from https://fso-jib.com/)
09:59:16	86113/86113	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Sep%202021%2004:30:49%20GMT	../wp-content/uploads/2021/09/750-cash-appsss.png	C:/My%20Web%20Sites/Giveaway/apps/wp-content/uploads/2021/09/750-cash-appsss.png	(from https://fso-jib.com/)
09:59:16	188295/188295	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Jan%202022%2007:11:40%20GMT	../wp-content/uploads/2021/10/XBOX-Gift-Card-480x350.png	C:/My%20Web%20Sites/Giveaway/apps/wp-content/uploads/2021/10/XBOX-Gift-Card-480x350.png	(from https://fso-jib.com/)
09:59:17	125334/125334	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jan%202022%2019:57:05%20GMT	https://fso-jib.com/free-itunes-gift-card/	C:/My%20Web%20Sites/Giveaway/apps/free-itunes-gift-card/index.html	(from https://fso-jib.com/)
09:59:18	193103/193103	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Jan%202022%2007:10:33%20GMT	../wp-content/uploads/2021/10/ebay-gift-card-code-480x350.png	C:/My%20Web%20Sites/Giveaway/apps/wp-content/uploads/2021/10/ebay-gift-card-code-480x350.png	(from https://fso-jib.com/)
09:59:18	179304/179304	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Jan%202022%2007:10:47%20GMT	../wp-content/uploads/2021/10/itunes-gift-card-480x350.png	C:/My%20Web%20Sites/Giveaway/apps/wp-content/uploads/2021/10/itunes-gift-card-480x350.png	(from https://fso-jib.com/)
09:59:18	65473/65473	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Apr%202021%2019:02:38%20GMT	../wp-content/uploads/2021/04/Steam-Gift-Card.jpg	C:/My%20Web%20Sites/Giveaway/apps/wp-content/uploads/2021/04/Steam-Gift-Card.jpg	(from https://fso-jib.com/)
09:59:18	173707/173707	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Jan%202022%2007:11:19%20GMT	../wp-content/uploads/2021/10/Spotify-Gift-Card-480x350.png	C:/My%20Web%20Sites/Giveaway/apps/wp-content/uploads/2021/10/Spotify-Gift-Card-480x350.png	(from https://fso-jib.com/)
09:59:19	90753/90753	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jan%202022%2017:56:30%20GMT	https://fso-jib.com/spotify-gift-card/	C:/My%20Web%20Sites/Giveaway/apps/spotify-gift-card/index.html	(from https://fso-jib.com/)
09:59:19	98674/98674	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jan%202022%2023:16:19%20GMT	https://fso-jib.com/free-steam-gift-card/	C:/My%20Web%20Sites/Giveaway/apps/free-steam-gift-card/index.html	(from https://fso-jib.com/)
09:59:19	135189/135189	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Jan%202022%2007:10:58%20GMT	../wp-content/uploads/2021/10/nike-gift-cards-480x350.png	C:/My%20Web%20Sites/Giveaway/apps/wp-content/uploads/2021/10/nike-gift-cards-480x350.png	(from https://fso-jib.com/)
09:59:20	99793/99793	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jan%202022%2023:16:22%20GMT	https://fso-jib.com/free-nike-gift-card/	C:/My%20Web%20Sites/Giveaway/apps/free-nike-gift-card/index.html	(from https://fso-jib.com/)
09:59:20	101209/101209	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jan%202022%2023:16:23%20GMT	https://fso-jib.com/free-uber-gift-cards/	C:/My%20Web%20Sites/Giveaway/apps/free-uber-gift-cards/index.html	(from https://fso-jib.com/)
09:59:20	114833/114833	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jan%202022%2021:42:28%20GMT	https://fso-jib.com/paysafe-gift-card/	C:/My%20Web%20Sites/Giveaway/apps/paysafe-gift-card/index.html	(from https://fso-jib.com/)
09:59:20	153325/153325	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Jan%202022%2007:11:09%20GMT	../wp-content/uploads/2021/10/paysafe-gift-card-480x350.png	C:/My%20Web%20Sites/Giveaway/apps/wp-content/uploads/2021/10/paysafe-gift-card-480x350.png	(from https://fso-jib.com/)
09:59:21	117189/117189	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jan%202022%2023:16:23%20GMT	https://fso-jib.com/free-play-station-gift-card/	C:/My%20Web%20Sites/Giveaway/apps/free-play-station-gift-card/index.html	(from https://fso-jib.com/)
09:59:21	188718/188718	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Jan%202022%2007:11:22%20GMT	../wp-content/uploads/2021/10/uber-eats-gift-card-480x350.png	C:/My%20Web%20Sites/Giveaway/apps/wp-content/uploads/2021/10/uber-eats-gift-card-480x350.png	(from https://fso-jib.com/)
09:59:22	60087/60087	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Apr%202021%2018:52:30%20GMT	../wp-content/uploads/2021/04/play-station-gift-card.jpg	C:/My%20Web%20Sites/Giveaway/apps/wp-content/uploads/2021/04/play-station-gift-card.jpg	(from https://fso-jib.com/)
09:59:22	89023/89023	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jan%202022%2023:16:20%20GMT	https://fso-jib.com/roblox-gift-cards/	C:/My%20Web%20Sites/Giveaway/apps/roblox-gift-cards/index.html	(from https://fso-jib.com/)
09:59:22	78765/78765	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jan%202022%2023:16:15%20GMT	https://fso-jib.com/netflix-gift-card/	C:/My%20Web%20Sites/Giveaway/apps/netflix-gift-card/index.html	(from https://fso-jib.com/)
09:59:22	236502/236502	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Jan%202022%2007:11:15%20GMT	../wp-content/uploads/2021/10/roblox-gift-cards-480x350.png	C:/My%20Web%20Sites/Giveaway/apps/wp-content/uploads/2021/10/roblox-gift-cards-480x350.png	(from https://fso-jib.com/)
09:59:22	71388/71388	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jan%202022%2023:16:16%20GMT	https://fso-jib.com/free-mcdonalds-gift-card/	C:/My%20Web%20Sites/Giveaway/apps/free-mcdonalds-gift-card/index.html	(from https://fso-jib.com/)
09:59:23	190056/190056	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Jan%202022%2007:10:55%20GMT	../wp-content/uploads/2021/10/netflix-gift-card-480x350.png	C:/My%20Web%20Sites/Giveaway/apps/wp-content/uploads/2021/10/netflix-gift-card-480x350.png	(from https://fso-jib.com/)
09:59:23	84753/84753	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jan%202022%2017:56:30%20GMT	https://fso-jib.com/walmart-gift-card/	C:/My%20Web%20Sites/Giveaway/apps/walmart-gift-card/index.html	(from https://fso-jib.com/)
09:59:24	65624/65624	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jan%202022%2023:16:21%20GMT	https://fso-jib.com/free-nintendo-eshop-codes/	C:/My%20Web%20Sites/Giveaway/apps/free-nintendo-eshop-codes/index.html	(from https://fso-jib.com/)
09:59:24	5629/5629	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2014%20Jun%202020%2004:23:28%20GMT	https://fso-jib.com/wp-includes/js/imagesloaded.min.js?ver=4.1.4	C:/My%20Web%20Sites/Giveaway/apps/wp-includes/js/imagesloaded.mineda1.js	(from https://fso-jib.com/)
09:59:24	79826/79826	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Apr%202021%2016:35:53%20GMT	../wp-content/uploads/2021/04/nintendo-eshop-codes.jpg	C:/My%20Web%20Sites/Giveaway/apps/wp-content/uploads/2021/04/nintendo-eshop-codes.jpg	(from https://fso-jib.com/)
09:59:24	194000/194000	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Jan%202022%2007:10:52%20GMT	../wp-content/uploads/2021/10/mcdonalds-gift-card-480x350.png	C:/My%20Web%20Sites/Giveaway/apps/wp-content/uploads/2021/10/mcdonalds-gift-card-480x350.png	(from https://fso-jib.com/)
09:59:24	24138/24138	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2014%20Jun%202020%2004:23:28%20GMT	https://fso-jib.com/wp-includes/js/masonry.min.js?ver=4.2.2	C:/My%20Web%20Sites/Giveaway/apps/wp-includes/js/masonry.min3a05.js	(from https://fso-jib.com/)
09:59:25	1819/1819	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Aug%202016%2004:25:30%20GMT	https://fso-jib.com/wp-includes/js/jquery/jquery.masonry.min.js?ver=3.1.2b	C:/My%20Web%20Sites/Giveaway/apps/wp-includes/js/jquery/jquery.masonry.minef70.js	(from https://fso-jib.com/)
09:59:26	635837/635837	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2007:11:34%20GMT	../wp-content/uploads/2021/10/worlmat-gift-card-480x350.jpg	C:/My%20Web%20Sites/Giveaway/apps/wp-content/uploads/2021/10/worlmat-gift-card-480x350.jpg	(from https://fso-jib.com/)
09:59:26	3350/3350	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2030%20Jul%202021%2017:09:44%20GMT	../wp-content/themes/clean-grid/assets/js/jquery.fitvids.js	C:/My%20Web%20Sites/Giveaway/apps/wp-content/themes/clean-grid/assets/js/jquery.fitvids.js	(from https://fso-jib.com/)
09:59:27	326669/326669	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2015%20Apr%202021%2006:11:36%20GMT	../wp-content/plugins/thrive-visual-editor/editor/js/dist/frontend.min.js?ver=2.6.9	C:/My%20Web%20Sites/Giveaway/apps/wp-content/plugins/thrive-visual-editor/editor/js/dist/frontend.mina19e.js	(from https://fso-jib.com/)
09:59:27	5955/5955	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2030%20Jul%202021%2017:09:44%20GMT	../wp-content/themes/clean-grid/assets/js/ResizeSensor.js	C:/My%20Web%20Sites/Giveaway/apps/wp-content/themes/clean-grid/assets/js/ResizeSensor.js	(from https://fso-jib.com/)
09:59:27	16379/16379	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2030%20Jul%202021%2017:09:44%20GMT	../wp-content/themes/clean-grid/assets/js/theia-sticky-sidebar.js	C:/My%20Web%20Sites/Giveaway/apps/wp-content/themes/clean-grid/assets/js/theia-sticky-sidebar.js	(from https://fso-jib.com/)
09:59:28	9483/9483	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2030%20Jul%202021%2017:09:44%20GMT	../wp-content/themes/clean-grid/assets/js/navigation.js	C:/My%20Web%20Sites/Giveaway/apps/wp-content/themes/clean-grid/assets/js/navigation.js	(from https://fso-jib.com/)
09:59:28	834/834	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2030%20Jul%202021%2017:09:44%20GMT	../wp-content/themes/clean-grid/assets/js/skip-link-focus-fix.js	C:/My%20Web%20Sites/Giveaway/apps/wp-content/themes/clean-grid/assets/js/skip-link-focus-fix.js	(from https://fso-jib.com/)
09:59:29	3563/3563	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2030%20Jul%202021%2017:09:44%20GMT	../wp-content/themes/clean-grid/assets/js/custom.js	C:/My%20Web%20Sites/Giveaway/apps/wp-content/themes/clean-grid/assets/js/custom.js	(from https://fso-jib.com/)
09:59:29	2921/2921	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2015%20Apr%202021%2006:11:36%20GMT	../wp-content/plugins/thrive-visual-editor/thrive-dashboard/js/dist/frontend.min.js?ver=2.4.2	C:/My%20Web%20Sites/Giveaway/apps/wp-content/plugins/thrive-visual-editor/thrive-dashboard/js/dist/frontend.mina305.js	(from https://fso-jib.com/)
09:59:30	1426/1426	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2007%20Jan%202021%2001:59:24%20GMT	https://fso-jib.com/wp-includes/js/wp-embed.min.js?ver=5.8.3	C:/My%20Web%20Sites/Giveaway/apps/wp-includes/js/wp-embed.minc8d8.js	(from https://fso-jib.com/)
09:59:32	81572/81572	---M--	200	added ('OK')	image/gif	date:Thu,%2015%20Apr%202021%2006:11:36%20GMT	../wp-content/plugins/thrive-visual-editor/editor/css/images/loader_transparent.gif	C:/My%20Web%20Sites/Giveaway/apps/wp-content/plugins/thrive-visual-editor/editor/css/images/loader_transparent.gif	(from ../wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9)
09:59:32	1254/1254	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Apr%202021%2006:11:36%20GMT	../wp-content/plugins/thrive-visual-editor/editor/css/images/cc_amex.png	C:/My%20Web%20Sites/Giveaway/apps/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_amex.png	(from ../wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9)
09:59:33	603/603	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Apr%202021%2006:11:36%20GMT	../wp-content/plugins/thrive-visual-editor/editor/css/images/cc_discover.png	C:/My%20Web%20Sites/Giveaway/apps/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_discover.png	(from ../wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9)
09:59:33	981/981	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Apr%202021%2006:11:36%20GMT	../wp-content/plugins/thrive-visual-editor/editor/css/images/cc_mc.png	C:/My%20Web%20Sites/Giveaway/apps/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_mc.png	(from ../wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9)
09:59:33	964/964	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Apr%202021%2006:11:36%20GMT	../wp-content/plugins/thrive-visual-editor/editor/css/images/cc_paypal.png	C:/My%20Web%20Sites/Giveaway/apps/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_paypal.png	(from ../wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9)
09:59:34	375/375	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Apr%202021%2006:11:36%20GMT	../wp-content/plugins/thrive-visual-editor/editor/css/images/cc_visa.png	C:/My%20Web%20Sites/Giveaway/apps/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_visa.png	(from ../wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9)
09:59:34	2518/2518	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Apr%202021%2006:11:36%20GMT	../wp-content/plugins/thrive-visual-editor/editor/css/images/stars.png	C:/My%20Web%20Sites/Giveaway/apps/wp-content/plugins/thrive-visual-editor/editor/css/images/stars.png	(from ../wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9)
09:59:35	4621/4621	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Apr%202021%2006:11:36%20GMT	../wp-content/plugins/thrive-visual-editor/editor/css/images/video_frame_3.png	C:/My%20Web%20Sites/Giveaway/apps/wp-content/plugins/thrive-visual-editor/editor/css/images/video_frame_3.png	(from ../wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9)
09:59:35	2531/2531	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Apr%202021%2006:11:36%20GMT	../wp-content/plugins/thrive-visual-editor/editor/css/images/video_frame_4.png	C:/My%20Web%20Sites/Giveaway/apps/wp-content/plugins/thrive-visual-editor/editor/css/images/video_frame_4.png	(from ../wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9)
09:59:36	2657/2657	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Apr%202021%2006:11:36%20GMT	../wp-content/plugins/thrive-visual-editor/editor/css/images/video_frame_6.png	C:/My%20Web%20Sites/Giveaway/apps/wp-content/plugins/thrive-visual-editor/editor/css/images/video_frame_6.png	(from ../wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9)
09:59:36	4679/4679	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Apr%202021%2006:11:36%20GMT	../wp-content/plugins/thrive-visual-editor/editor/css/images/rv_style_grey_monitor_full.png	C:/My%20Web%20Sites/Giveaway/apps/wp-content/plugins/thrive-visual-editor/editor/css/images/rv_style_grey_monitor_full.png	(from ../wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9)
09:59:37	22841/22841	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Apr%202021%2006:11:36%20GMT	../wp-content/plugins/thrive-visual-editor/editor/css/images/rv_style_black_monitor_full.png	C:/My%20Web%20Sites/Giveaway/apps/wp-content/plugins/thrive-visual-editor/editor/css/images/rv_style_black_monitor_full.png	(from ../wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9)
09:59:38	9238/9238	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Apr%202021%2006:11:36%20GMT	../wp-content/plugins/thrive-visual-editor/editor/css/images/rv_style_black_tablet_full.png	C:/My%20Web%20Sites/Giveaway/apps/wp-content/plugins/thrive-visual-editor/editor/css/images/rv_style_black_tablet_full.png	(from ../wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9)
09:59:38	7360/7360	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Apr%202021%2006:11:36%20GMT	../wp-content/plugins/thrive-visual-editor/editor/css/images/rv_style_white_tablet_full.png	C:/My%20Web%20Sites/Giveaway/apps/wp-content/plugins/thrive-visual-editor/editor/css/images/rv_style_white_tablet_full.png	(from ../wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9)
09:59:39	21431/21431	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Apr%202021%2006:11:36%20GMT	../wp-content/plugins/thrive-visual-editor/editor/css/images/tve_lock.png	C:/My%20Web%20Sites/Giveaway/apps/wp-content/plugins/thrive-visual-editor/editor/css/images/tve_lock.png	(from ../wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9)
09:59:39	2594/2594	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Apr%202021%2006:11:36%20GMT	../wp-content/plugins/thrive-visual-editor/editor/css/images/spinner.svg	C:/My%20Web%20Sites/Giveaway/apps/wp-content/plugins/thrive-visual-editor/editor/css/images/spinner.svg	(from ../wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9)
